# Part of a Penrose tessellation.
c	0.8	0.4	0.4
t	341	228	350	235	347	245
t	350	256	362	256	365	245
t	318	211	309	218	312	228
t	318	211	321	222	312	228
t	309	239	318	245	327	239
t	285	256	289	245	300	245
t	285	256	296	256	300	245
t	309	239	318	245	314	256
t	285	256	289	245	280	239
t	256	256	265	249	274	256
t	256	401	265	408	274	401
t	256	401	265	395	274	401
t	285	401	289	391	280	384
t	309	418	298	418	294	408
t	309	418	305	408	294	408
t	285	401	289	391	300	391
t	309	418	298	418	294	429
t	318	446	309	440	312	429
t	256	401	265	408	262	418
t	256	401	253	412	262	418
t	265	429	256	436	247	429
t	289	446	285	436	274	436
t	289	446	277	446	274	436
t	265	429	256	436	259	446
t	289	446	285	436	294	429
t	318	446	309	440	300	446
t	232	418	236	429	247	429
t	256	401	253	412	241	412
t	232	418	236	429	227	436
t	232	418	223	425	227	436
t	223	446	212	446	209	436
t	256	401	253	391	262	384
t	256	401	265	395	262	384
t	265	374	276	374	280	384
t	256	346	253	356	262	363
t	256	346	265	352	262	363
t	265	374	276	374	280	363
t	256	346	253	356	241	356
t	232	329	236	339	247	339
t	256	401	253	391	241	391
t	256	401	245	401	241	391
t	232	384	223	391	227	401
t	223	356	232	363	229	374
t	223	356	220	367	229	374
t	232	384	223	391	214	384
t	223	356	232	363	241	356
t	232	329	236	339	227	346
t	232	418	223	412	227	401
t	256	401	245	401	241	412
t	232	418	223	412	214	418
t	232	418	223	425	214	418
t	203	418	200	429	209	436
t	256	346	265	339	262	329
t	232	329	244	329	247	339
t	256	346	265	339	274	346
t	256	346	265	352	274	346
t	285	346	289	356	280	363
t	232	329	236	318	247	318
t	232	329	244	329	247	318
t	256	312	265	318	262	329
t	265	284	256	290	259	301
t	265	284	268	294	259	301
t	256	312	265	318	274	312
t	265	284	256	290	247	284
t	256	256	253	267	262	273
t	341	374	338	384	327	384
t	341	374	330	374	327	384
t	318	391	309	384	312	374
t	309	418	318	412	314	401
t	309	418	305	408	314	401
t	318	391	309	384	300	391
t	309	418	318	412	327	418
t	318	446	321	436	312	429
t	341	374	338	384	347	391
t	341	374	350	380	347	391
t	350	401	362	401	365	391
t	341	429	338	418	347	412
t	341	429	350	423	347	412
t	350	401	362	401	365	412
t	341	429	338	418	327	418
t	318	446	321	436	332	436
t	371	374	374	384	365	391
t	341	374	350	380	359	374
t	371	374	374	384	385	384
t	371	374	382	374	385	384
t	394	391	403	384	400	374
t	341	374	338	363	327	363
t	341	374	330	374	327	363
t	318	356	309	363	312	374
t	309	329	318	335	314	346
t	309	329	305	339	314	346
t	318	356	309	363	300	356
t	309	329	318	335	327	329
t	318	301	321	312	312	318
t	341	374	338	363	347	356
t	341	374	350	367	347	356
t	350	346	362	346	365	356
t	341	318	338	329	347	335
t	341	318	350	325	347	335
t	350	346	362	346	365	335
t	341	318	338	329	327	329
t	318	301	321	312	332	312
t	371	374	374	363	365	356
t	341	374	350	367	359	374
t	371	374	374	363	385	363
t	371	374	382	374	385	363
t	394	356	403	363	400	374
t	309	329	298	329	294	318
t	318	301	309	307	312	318
t	309	329	298	329	294	339
t	309	329	305	339	294	339
t	285	346	289	356	300	356
t	318	301	309	294	300	301
t	318	301	309	307	300	301
t	289	301	285	312	294	318
t	265	284	276	284	280	294
t	265	284	268	294	280	294
t	289	301	285	312	274	312
t	265	284	276	284	280	273
t	256	256	265	263	262	273
t	118	301	114	312	123	318
t	118	301	127	307	123	318
t	127	329	138	329	141	318
t	118	356	114	346	123	339
t	118	356	127	350	123	339
t	127	329	138	329	141	339
t	118	356	114	346	103	346
t	94	374	98	363	109	363
t	118	301	114	312	103	312
t	118	301	107	301	103	312
t	94	318	85	312	89	301
t	85	346	94	339	91	329
t	85	346	82	335	91	329
t	94	318	85	312	76	318
t	85	346	94	339	103	346
t	94	374	98	363	89	356
t	94	284	85	290	89	301
t	118	301	107	301	103	290
t	94	284	85	290	76	284
t	94	284	85	277	76	284
t	65	284	62	273	71	267
t	118	301	127	294	136	301
t	118	301	127	307	136	301
t	147	301	150	312	141	318
t	171	284	159	284	156	294
t	171	284	167	294	156	294
t	147	301	150	312	162	312
t	171	284	159	284	156	273
t	180	256	171	263	174	273
t	118	301	127	294	123	284
t	118	301	114	290	123	284
t	127	273	118	267	109	273
t	150	256	147	267	136	267
t	150	256	139	256	136	267
t	127	273	118	267	121	256
t	150	256	147	267	156	273
t	180	256	171	263	162	256
t	94	284	98	273	109	273
t	118	301	114	290	103	290
t	94	284	98	273	89	267
t	94	284	85	277	89	267
t	85	256	74	256	71	267
t	171	284	180	290	189	284
t	180	256	183	267	174	273
t	171	284	180	290	176	301
t	171	284	167	294	176	301
t	180	312	171	318	162	312
t	180	256	191	256	194	267
t	180	256	183	267	194	267
t	203	273	200	284	189	284
t	232	273	223	267	214	273
t	232	273	223	280	214	273
t	203	273	200	284	209	290
t	232	273	223	267	227	256
t	256	256	245	256	241	267
t	171	374	159	374	156	363
t	171	374	167	363	156	363
t	147	356	150	346	162	346
t	118	356	127	363	136	356
t	118	356	127	350	136	356
t	147	356	150	346	141	339
t	118	356	127	363	123	374
t	94	374	105	374	109	363
t	171	374	159	374	156	384
t	171	374	167	384	156	384
t	147	391	150	401	162	401
t	118	391	127	384	136	391
t	118	391	127	397	136	391
t	147	391	150	401	141	408
t	118	391	127	384	123	374
t	94	374	105	374	109	384
t	180	401	171	408	162	401
t	171	374	167	384	176	391
t	180	401	171	408	174	418
t	180	401	183	412	174	418
t	171	429	180	436	189	429
t	171	374	180	367	176	356
t	171	374	167	363	176	356
t	180	346	171	339	162	346
t	203	329	200	339	189	339
t	203	329	192	329	189	339
t	180	346	171	339	174	329
t	203	329	200	339	209	346
t	232	329	223	335	214	329
t	171	374	180	367	189	374
t	171	374	180	380	189	374
t	200	374	203	384	194	391
t	223	356	212	356	209	367
t	223	356	220	367	209	367
t	200	374	203	384	214	384
t	223	356	212	356	209	346
t	232	329	223	335	227	346
t	180	401	191	401	194	391
t	171	374	180	380	176	391
t	180	401	191	401	194	412
t	180	401	183	412	194	412
t	203	418	200	429	189	429
t	203	329	200	318	209	312
t	232	329	223	322	214	329
t	203	329	200	318	189	318
t	203	329	192	329	189	318
t	180	312	171	318	174	329
t	232	329	236	318	227	312
t	232	329	223	322	227	312
t	223	301	212	301	209	312
t	232	273	236	284	227	290
t	232	273	223	280	227	290
t	223	301	212	301	209	290
t	232	273	236	284	247	284
t	256	256	253	267	241	267
t	171	138	159	138	156	149
t	171	138	167	149	156	149
t	147	156	150	166	162	166
t	118	156	127	149	136	156
t	118	156	127	162	136	156
t	147	156	150	166	141	173
t	118	156	127	149	123	138
t	94	138	105	138	109	149
t	171	138	159	138	156	128
t	171	138	167	128	156	128
t	147	121	150	111	162	111
t	118	121	127	128	136	121
t	118	121	127	115	136	121
t	147	121	150	111	141	104
t	118	121	127	128	123	138
t	94	138	105	138	109	128
t	180	111	171	104	162	111
t	171	138	167	128	176	121
t	180	111	171	104	174	94
t	180	111	183	100	174	94
t	171	83	180	76	189	83
t	171	138	180	145	176	156
t	171	138	167	149	176	156
t	180	166	171	173	162	166
t	203	183	200	173	189	173
t	203	183	192	183	189	173
t	180	166	171	173	174	183
t	203	183	200	173	209	166
t	232	183	223	177	214	183
t	171	138	180	145	189	138
t	171	138	180	132	189	138
t	200	138	203	128	194	121
t	223	156	212	156	209	145
t	223	156	220	145	209	145
t	200	138	203	128	214	128
t	223	156	212	156	209	166
t	232	183	223	177	227	166
t	180	111	191	111	194	121
t	171	138	180	132	176	121
t	180	111	191	111	194	100
t	180	111	183	100	194	100
t	203	94	200	83	189	83
t	203	183	200	194	209	200
t	232	183	223	190	214	183
t	203	183	200	194	189	194
t	203	183	192	183	189	194
t	180	200	171	194	174	183
t	232	183	236	194	227	200
t	232	183	223	190	227	200
t	223	211	212	211	209	200
t	232	239	236	228	227	222
t	232	239	223	232	227	222
t	223	211	212	211	209	222
t	232	239	236	228	247	228
t	256	256	253	245	241	245
t	118	211	114	200	123	194
t	118	211	127	205	123	194
t	127	183	138	183	141	194
t	118	156	114	166	123	173
t	118	156	127	162	123	173
t	127	183	138	183	141	173
t	118	156	114	166	103	166
t	94	138	98	149	109	149
t	118	211	114	200	103	200
t	118	211	107	211	103	200
t	94	194	85	200	89	211
t	85	166	94	173	91	183
t	85	166	82	177	91	183
t	94	194	85	200	76	194
t	85	166	94	173	103	166
t	94	138	98	149	89	156
t	94	228	85	222	89	211
t	118	211	107	211	103	222
t	94	228	85	222	76	228
t	94	228	85	235	76	228
t	65	228	62	239	71	245
t	118	211	127	218	136	211
t	118	211	127	205	136	211
t	147	211	150	200	141	194
t	171	228	159	228	156	218
t	171	228	167	218	156	218
t	147	211	150	200	162	200
t	171	228	159	228	156	239
t	180	256	171	249	174	239
t	118	211	127	218	123	228
t	118	211	114	222	123	228
t	127	239	118	245	109	239
t	150	256	147	245	136	245
t	150	256	139	256	136	245
t	127	239	118	245	121	256
t	150	256	147	245	156	239
t	180	256	171	249	162	256
t	94	228	98	239	109	239
t	118	211	114	222	103	222
t	94	228	98	239	89	245
t	94	228	85	235	89	245
t	85	256	74	256	71	245
t	171	228	180	222	189	228
t	180	256	183	245	174	239
t	171	228	180	222	176	211
t	171	228	167	218	176	211
t	180	200	171	194	162	200
t	180	256	191	256	194	245
t	180	256	183	245	194	245
t	203	239	200	228	189	228
t	232	239	223	245	214	239
t	232	239	223	232	214	239
t	203	239	200	228	209	222
t	232	239	223	245	227	256
t	256	256	245	256	241	245
t	341	138	338	128	327	128
t	341	138	330	138	327	128
t	318	121	309	128	312	138
t	309	94	318	100	314	111
t	309	94	305	104	314	111
t	318	121	309	128	300	121
t	309	94	318	100	327	94
t	318	66	321	76	312	83
t	341	138	338	128	347	121
t	341	138	350	132	347	121
t	350	111	362	111	365	121
t	341	83	338	94	347	100
t	341	83	350	89	347	100
t	350	111	362	111	365	100
t	341	83	338	94	327	94
t	318	66	321	76	332	76
t	371	138	374	128	365	121
t	341	138	350	132	359	138
t	371	138	374	128	385	128
t	371	138	382	138	385	128
t	394	121	403	128	400	138
t	341	138	338	149	327	149
t	341	138	330	138	327	149
t	318	156	309	149	312	138
t	309	183	318	177	314	166
t	309	183	305	173	314	166
t	318	156	309	149	300	156
t	309	183	318	177	327	183
t	318	211	321	200	312	194
t	341	138	338	149	347	156
t	341	138	350	145	347	156
t	350	166	362	166	365	156
t	341	194	338	183	347	177
t	341	194	350	187	347	177
t	350	166	362	166	365	177
t	341	194	338	183	327	183
t	318	211	321	200	332	200
t	371	138	374	149	365	156
t	341	138	350	145	359	138
t	371	138	374	149	385	149
t	371	138	382	138	385	149
t	394	156	403	149	400	138
t	309	183	298	183	294	194
t	318	211	309	205	312	194
t	309	183	298	183	294	173
t	309	183	305	173	294	173
t	285	166	289	156	300	156
t	318	211	309	218	300	211
t	318	211	309	205	300	211
t	289	211	285	200	294	194
t	265	228	276	228	280	218
t	265	228	268	218	280	218
t	289	211	285	200	274	200
t	265	228	276	228	280	239
t	256	256	265	249	262	239
t	256	111	265	104	274	111
t	256	111	265	117	274	111
t	285	111	289	121	280	128
t	309	94	298	94	294	104
t	309	94	305	104	294	104
t	285	111	289	121	300	121
t	309	94	298	94	294	83
t	318	66	309	72	312	83
t	256	111	265	104	262	94
t	256	111	253	100	262	94
t	265	83	256	76	247	83
t	289	66	285	76	274	76
t	289	66	277	66	274	76
t	265	83	256	76	259	66
t	289	66	285	76	294	83
t	318	66	309	72	300	66
t	232	94	236	83	247	83
t	256	111	253	100	241	100
t	232	94	236	83	227	76
t	232	94	223	87	227	76
t	223	66	212	66	209	76
t	256	111	253	121	262	128
t	256	111	265	117	262	128
t	265	138	276	138	280	128
t	256	166	253	156	262	149
t	256	166	265	160	262	149
t	265	138	276	138	280	149
t	256	166	253	156	241	156
t	232	183	236	173	247	173
t	256	111	253	121	241	121
t	256	111	245	111	241	121
t	232	128	223	121	227	111
t	223	156	232	149	229	138
t	223	156	220	145	229	138
t	232	128	223	121	214	128
t	223	156	232	149	241	156
t	232	183	236	173	227	166
t	232	94	223	100	227	111
t	256	111	245	111	241	100
t	232	94	223	100	214	94
t	232	94	223	87	214	94
t	203	94	200	83	209	76
t	256	166	265	173	262	183
t	232	183	244	183	247	173
t	256	166	265	173	274	166
t	256	166	265	160	274	166
t	285	166	289	156	280	149
t	232	183	236	194	247	194
t	232	183	244	183	247	194
t	256	200	265	194	262	183
t	265	228	256	222	259	211
t	265	228	268	218	259	211
t	256	200	265	194	274	200
t	265	228	256	222	247	228
t	256	256	253	245	262	239
c	0	0	0
l	400	284	403	273
l	400	284	403	294
l	400	284	403	273
l	400	284	391	290
l	385	273	394	267
l	412	267	403	273
l	412	267	423	267
l	412	267	403	273
l	412	267	416	256
l	398	256	394	267
l	432	273	423	267
l	438	256	427	256
l	438	256	447	263
l	412	301	423	301
l	412	301	403	294
l	412	301	423	301
l	412	301	403	307
l	418	318	427	312
l	432	294	423	301
l	432	294	436	284
l	432	294	423	301
l	432	294	444	294
l	438	312	427	312
l	432	273	436	284
l	450	273	447	284
l	450	273	447	263
l	418	318	414	329
l	400	318	403	329
l	400	318	403	307
l	418	339	427	346
l	418	339	414	329
l	418	339	427	346
l	418	339	407	339
l	412	356	423	356
l	380	290	371	284
l	380	290	383	301
l	380	290	371	284
l	380	290	391	290
l	385	273	374	273
l	359	284	371	284
l	359	284	350	290
l	359	284	371	284
l	359	284	350	277
l	365	267	374	273
l	347	301	350	290
l	332	290	341	284
l	332	290	329	301
l	380	312	371	318
l	380	312	383	301
l	380	312	371	318
l	380	312	391	312
l	385	329	374	329
l	359	318	371	318
l	359	318	350	312
l	359	318	371	318
l	359	318	350	325
l	365	335	374	329
l	347	301	350	312
l	332	312	341	318
l	332	312	329	301
l	385	329	394	335
l	400	318	403	329
l	400	318	391	312
l	398	346	394	356
l	398	346	394	335
l	398	346	394	356
l	398	346	407	339
l	412	356	403	363
l	327	273	338	273
l	332	290	341	284
l	332	290	321	290
l	347	267	350	256
l	347	267	338	273
l	347	267	350	256
l	347	267	350	277
l	365	267	362	256
l	312	284	309	273
l	312	284	309	294
l	312	284	309	273
l	312	284	321	290
l	327	273	318	267
l	300	267	309	273
l	300	267	289	267
l	300	267	309	273
l	300	267	296	256
l	314	256	318	267
l	280	273	289	267
l	274	256	285	256
l	274	256	265	263
l	400	228	403	239
l	400	228	403	218
l	400	228	403	239
l	400	228	391	222
l	385	239	394	245
l	412	245	403	239
l	412	245	423	245
l	412	245	403	239
l	412	245	416	256
l	398	256	394	245
l	432	239	423	245
l	438	256	427	256
l	438	256	447	249
l	412	211	423	211
l	412	211	403	218
l	412	211	423	211
l	412	211	403	205
l	418	194	427	200
l	432	218	423	211
l	432	218	436	228
l	432	218	423	211
l	432	218	444	218
l	438	200	427	200
l	432	239	436	228
l	450	239	447	228
l	450	239	447	249
l	418	194	414	183
l	400	194	403	183
l	400	194	403	205
l	418	173	427	166
l	418	173	414	183
l	418	173	427	166
l	418	173	407	173
l	412	156	423	156
l	380	222	371	228
l	380	222	383	211
l	380	222	371	228
l	380	222	391	222
l	385	239	374	239
l	359	228	371	228
l	359	228	350	222
l	359	228	371	228
l	359	228	350	235
l	365	245	374	239
l	347	211	350	222
l	332	222	341	228
l	332	222	329	211
l	380	200	371	194
l	380	200	383	211
l	380	200	371	194
l	380	200	391	200
l	385	183	374	183
l	359	194	371	194
l	359	194	350	200
l	359	194	371	194
l	359	194	350	187
l	365	177	374	183
l	347	211	350	200
l	332	200	341	194
l	332	200	329	211
l	385	183	394	177
l	400	194	403	183
l	400	194	391	200
l	398	166	394	156
l	398	166	394	177
l	398	166	394	156
l	398	166	407	173
l	412	156	403	149
l	327	239	338	239
l	332	222	341	228
l	332	222	321	222
l	347	245	350	256
l	347	245	338	239
l	347	245	350	256
l	347	245	350	235
l	365	245	362	256
l	312	228	309	239
l	312	228	309	218
l	312	228	309	239
l	312	228	321	222
l	327	239	318	245
l	300	245	309	239
l	300	245	289	245
l	300	245	309	239
l	300	245	296	256
l	314	256	318	245
l	280	239	289	245
l	274	256	285	256
l	274	256	265	249
l	274	401	285	401
l	274	401	265	408
l	274	401	285	401
l	274	401	265	395
l	280	384	289	391
l	294	408	285	401
l	294	408	298	418
l	294	408	285	401
l	294	408	305	408
l	300	391	289	391
l	294	429	298	418
l	312	429	309	418
l	312	429	309	440
l	262	418	265	429
l	262	418	265	408
l	262	418	265	429
l	262	418	253	412
l	247	429	256	436
l	274	436	265	429
l	274	436	285	436
l	274	436	265	429
l	274	436	277	446
l	259	446	256	436
l	294	429	285	436
l	300	446	289	446
l	300	446	309	440
l	247	429	236	429
l	241	412	232	418
l	241	412	253	412
l	227	436	223	446
l	227	436	236	429
l	227	436	223	446
l	227	436	223	425
l	209	436	212	446
l	262	384	265	374
l	262	384	253	391
l	262	384	265	374
l	262	384	265	395
l	280	384	276	374
l	262	363	265	374
l	262	363	253	356
l	262	363	265	374
l	262	363	265	352
l	280	363	276	374
l	241	356	253	356
l	247	339	256	346
l	247	339	236	339
l	241	391	232	384
l	241	391	253	391
l	241	391	232	384
l	241	391	245	401
l	227	401	223	391
l	229	374	232	384
l	229	374	232	363
l	229	374	232	384
l	229	374	220	367
l	214	384	223	391
l	241	356	232	363
l	227	346	223	356
l	227	346	236	339
l	227	401	223	412
l	241	412	232	418
l	241	412	245	401
l	214	418	203	418
l	214	418	223	412
l	214	418	203	418
l	214	418	223	425
l	209	436	200	429
l	262	329	265	339
l	247	339	256	346
l	247	339	244	329
l	274	346	285	346
l	274	346	265	339
l	274	346	285	346
l	274	346	265	352
l	280	363	289	356
l	247	318	256	312
l	247	318	236	318
l	247	318	256	312
l	247	318	244	329
l	262	329	265	318
l	259	301	256	312
l	259	301	256	290
l	259	301	256	312
l	259	301	268	294
l	274	312	265	318
l	247	284	256	290
l	262	273	265	284
l	262	273	253	267
l	327	384	318	391
l	327	384	338	384
l	327	384	318	391
l	327	384	330	374
l	312	374	309	384
l	314	401	318	391
l	314	401	318	412
l	314	401	318	391
l	314	401	305	408
l	300	391	309	384
l	327	418	318	412
l	312	429	309	418
l	312	429	321	436
l	347	391	350	401
l	347	391	338	384
l	347	391	350	401
l	347	391	350	380
l	365	391	362	401
l	347	412	350	401
l	347	412	338	418
l	347	412	350	401
l	347	412	350	423
l	365	412	362	401
l	327	418	338	418
l	332	436	341	429
l	332	436	321	436
l	365	391	374	384
l	359	374	371	374
l	359	374	350	380
l	385	384	394	391
l	385	384	374	384
l	385	384	394	391
l	385	384	382	374
l	400	374	403	384
l	327	363	318	356
l	327	363	338	363
l	327	363	318	356
l	327	363	330	374
l	312	374	309	363
l	314	346	318	356
l	314	346	318	335
l	314	346	318	356
l	314	346	305	339
l	300	356	309	363
l	327	329	318	335
l	312	318	309	329
l	312	318	321	312
l	347	356	350	346
l	347	356	338	363
l	347	356	350	346
l	347	356	350	367
l	365	356	362	346
l	347	335	350	346
l	347	335	338	329
l	347	335	350	346
l	347	335	350	325
l	365	335	362	346
l	327	329	338	329
l	332	312	341	318
l	332	312	321	312
l	365	356	374	363
l	359	374	371	374
l	359	374	350	367
l	385	363	394	356
l	385	363	374	363
l	385	363	394	356
l	385	363	382	374
l	400	374	403	363
l	294	318	298	329
l	312	318	309	329
l	312	318	309	307
l	294	339	285	346
l	294	339	298	329
l	294	339	285	346
l	294	339	305	339
l	300	356	289	356
l	300	301	289	301
l	300	301	309	294
l	300	301	289	301
l	300	301	309	307
l	294	318	285	312
l	280	294	289	301
l	280	294	276	284
l	280	294	289	301
l	280	294	268	294
l	274	312	285	312
l	280	273	276	284
l	262	273	265	284
l	262	273	265	263
l	123	318	127	329
l	123	318	114	312
l	123	318	127	329
l	123	318	127	307
l	141	318	138	329
l	123	339	127	329
l	123	339	114	346
l	123	339	127	329
l	123	339	127	350
l	141	339	138	329
l	103	346	114	346
l	109	363	118	356
l	109	363	98	363
l	103	312	94	318
l	103	312	114	312
l	103	312	94	318
l	103	312	107	301
l	89	301	85	312
l	91	329	94	318
l	91	329	94	339
l	91	329	94	318
l	91	329	82	335
l	76	318	85	312
l	103	346	94	339
l	89	356	85	346
l	89	356	98	363
l	89	301	85	290
l	103	290	94	284
l	103	290	107	301
l	76	284	65	284
l	76	284	85	290
l	76	284	65	284
l	76	284	85	277
l	71	267	62	273
l	136	301	147	301
l	136	301	127	294
l	136	301	147	301
l	136	301	127	307
l	141	318	150	312
l	156	294	147	301
l	156	294	159	284
l	156	294	147	301
l	156	294	167	294
l	162	312	150	312
l	156	273	159	284
l	174	273	171	284
l	174	273	171	263
l	123	284	127	273
l	123	284	127	294
l	123	284	127	273
l	123	284	114	290
l	109	273	118	267
l	136	267	127	273
l	136	267	147	267
l	136	267	127	273
l	136	267	139	256
l	121	256	118	267
l	156	273	147	267
l	162	256	150	256
l	162	256	171	263
l	109	273	98	273
l	103	290	94	284
l	103	290	114	290
l	89	267	85	256
l	89	267	98	273
l	89	267	85	256
l	89	267	85	277
l	71	267	74	256
l	189	284	180	290
l	174	273	171	284
l	174	273	183	267
l	176	301	180	312
l	176	301	180	290
l	176	301	180	312
l	176	301	167	294
l	162	312	171	318
l	194	267	203	273
l	194	267	191	256
l	194	267	203	273
l	194	267	183	267
l	189	284	200	284
l	214	273	203	273
l	214	273	223	267
l	214	273	203	273
l	214	273	223	280
l	209	290	200	284
l	227	256	223	267
l	241	267	232	273
l	241	267	245	256
l	156	363	147	356
l	156	363	159	374
l	156	363	147	356
l	156	363	167	363
l	162	346	150	346
l	136	356	147	356
l	136	356	127	363
l	136	356	147	356
l	136	356	127	350
l	141	339	150	346
l	123	374	127	363
l	109	363	118	356
l	109	363	105	374
l	156	384	147	391
l	156	384	159	374
l	156	384	147	391
l	156	384	167	384
l	162	401	150	401
l	136	391	147	391
l	136	391	127	384
l	136	391	147	391
l	136	391	127	397
l	141	408	150	401
l	123	374	127	384
l	109	384	118	391
l	109	384	105	374
l	162	401	171	408
l	176	391	180	401
l	176	391	167	384
l	174	418	171	429
l	174	418	171	408
l	174	418	171	429
l	174	418	183	412
l	189	429	180	436
l	176	356	180	346
l	176	356	180	367
l	176	356	180	346
l	176	356	167	363
l	162	346	171	339
l	189	339	180	346
l	189	339	200	339
l	189	339	180	346
l	189	339	192	329
l	174	329	171	339
l	209	346	200	339
l	214	329	203	329
l	214	329	223	335
l	189	374	200	374
l	189	374	180	367
l	189	374	200	374
l	189	374	180	380
l	194	391	203	384
l	209	367	200	374
l	209	367	212	356
l	209	367	200	374
l	209	367	220	367
l	214	384	203	384
l	209	346	212	356
l	227	346	223	356
l	227	346	223	335
l	194	391	191	401
l	176	391	180	401
l	176	391	180	380
l	194	412	203	418
l	194	412	191	401
l	194	412	203	418
l	194	412	183	412
l	189	429	200	429
l	209	312	200	318
l	214	329	203	329
l	214	329	223	322
l	189	318	180	312
l	189	318	200	318
l	189	318	180	312
l	189	318	192	329
l	174	329	171	318
l	227	312	223	301
l	227	312	236	318
l	227	312	223	301
l	227	312	223	322
l	209	312	212	301
l	227	290	223	301
l	227	290	236	284
l	227	290	223	301
l	227	290	223	280
l	209	290	212	301
l	247	284	236	284
l	241	267	232	273
l	241	267	253	267
l	156	149	147	156
l	156	149	159	138
l	156	149	147	156
l	156	149	167	149
l	162	166	150	166
l	136	156	147	156
l	136	156	127	149
l	136	156	147	156
l	136	156	127	162
l	141	173	150	166
l	123	138	127	149
l	109	149	118	156
l	109	149	105	138
l	156	128	147	121
l	156	128	159	138
l	156	128	147	121
l	156	128	167	128
l	162	111	150	111
l	136	121	147	121
l	136	121	127	128
l	136	121	147	121
l	136	121	127	115
l	141	104	150	111
l	123	138	127	128
l	109	128	118	121
l	109	128	105	138
l	162	111	171	104
l	176	121	180	111
l	176	121	167	128
l	174	94	171	83
l	174	94	171	104
l	174	94	171	83
l	174	94	183	100
l	189	83	180	76
l	176	156	180	166
l	176	156	180	145
l	176	156	180	166
l	176	156	167	149
l	162	166	171	173
l	189	173	180	166
l	189	173	200	173
l	189	173	180	166
l	189	173	192	183
l	174	183	171	173
l	209	166	200	173
l	214	183	203	183
l	214	183	223	177
l	189	138	200	138
l	189	138	180	145
l	189	138	200	138
l	189	138	180	132
l	194	121	203	128
l	209	145	200	138
l	209	145	212	156
l	209	145	200	138
l	209	145	220	145
l	214	128	203	128
l	209	166	212	156
l	227	166	223	156
l	227	166	223	177
l	194	121	191	111
l	176	121	180	111
l	176	121	180	132
l	194	100	203	94
l	194	100	191	111
l	194	100	203	94
l	194	100	183	100
l	189	83	200	83
l	209	200	200	194
l	214	183	203	183
l	214	183	223	190
l	189	194	180	200
l	189	194	200	194
l	189	194	180	200
l	189	194	192	183
l	174	183	171	194
l	227	200	223	211
l	227	200	236	194
l	227	200	223	211
l	227	200	223	190
l	209	200	212	211
l	227	222	223	211
l	227	222	236	228
l	227	222	223	211
l	227	222	223	232
l	209	222	212	211
l	247	228	236	228
l	241	245	232	239
l	241	245	253	245
l	123	194	127	183
l	123	194	114	200
l	123	194	127	183
l	123	194	127	205
l	141	194	138	183
l	123	173	127	183
l	123	173	114	166
l	123	173	127	183
l	123	173	127	162
l	141	173	138	183
l	103	166	114	166
l	109	149	118	156
l	109	149	98	149
l	103	200	94	194
l	103	200	114	200
l	103	200	94	194
l	103	200	107	211
l	89	211	85	200
l	91	183	94	194
l	91	183	94	173
l	91	183	94	194
l	91	183	82	177
l	76	194	85	200
l	103	166	94	173
l	89	156	85	166
l	89	156	98	149
l	89	211	85	222
l	103	222	94	228
l	103	222	107	211
l	76	228	65	228
l	76	228	85	222
l	76	228	65	228
l	76	228	85	235
l	71	245	62	239
l	136	211	147	211
l	136	211	127	218
l	136	211	147	211
l	136	211	127	205
l	141	194	150	200
l	156	218	147	211
l	156	218	159	228
l	156	218	147	211
l	156	218	167	218
l	162	200	150	200
l	156	239	159	228
l	174	239	171	228
l	174	239	171	249
l	123	228	127	239
l	123	228	127	218
l	123	228	127	239
l	123	228	114	222
l	109	239	118	245
l	136	245	127	239
l	136	245	147	245
l	136	245	127	239
l	136	245	139	256
l	121	256	118	245
l	156	239	147	245
l	162	256	150	256
l	162	256	171	249
l	109	239	98	239
l	103	222	94	228
l	103	222	114	222
l	89	245	85	256
l	89	245	98	239
l	89	245	85	256
l	89	245	85	235
l	71	245	74	256
l	189	228	180	222
l	174	239	171	228
l	174	239	183	245
l	176	211	180	200
l	176	211	180	222
l	176	211	180	200
l	176	211	167	218
l	162	200	171	194
l	194	245	203	239
l	194	245	191	256
l	194	245	203	239
l	194	245	183	245
l	189	228	200	228
l	214	239	203	239
l	214	239	223	245
l	214	239	203	239
l	214	239	223	232
l	209	222	200	228
l	227	256	223	245
l	241	245	232	239
l	241	245	245	256
l	327	128	318	121
l	327	128	338	128
l	327	128	318	121
l	327	128	330	138
l	312	138	309	128
l	314	111	318	121
l	314	111	318	100
l	314	111	318	121
l	314	111	305	104
l	300	121	309	128
l	327	94	318	100
l	312	83	309	94
l	312	83	321	76
l	347	121	350	111
l	347	121	338	128
l	347	121	350	111
l	347	121	350	132
l	365	121	362	111
l	347	100	350	111
l	347	100	338	94
l	347	100	350	111
l	347	100	350	89
l	365	100	362	111
l	327	94	338	94
l	332	76	341	83
l	332	76	321	76
l	365	121	374	128
l	359	138	371	138
l	359	138	350	132
l	385	128	394	121
l	385	128	374	128
l	385	128	394	121
l	385	128	382	138
l	400	138	403	128
l	327	149	318	156
l	327	149	338	149
l	327	149	318	156
l	327	149	330	138
l	312	138	309	149
l	314	166	318	156
l	314	166	318	177
l	314	166	318	156
l	314	166	305	173
l	300	156	309	149
l	327	183	318	177
l	312	194	309	183
l	312	194	321	200
l	347	156	350	166
l	347	156	338	149
l	347	156	350	166
l	347	156	350	145
l	365	156	362	166
l	347	177	350	166
l	347	177	338	183
